,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,user_mentions,place,place_coord_boundaries
3920,2021-06-19 01:25:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned COVID19 vaccines. That puts the South and parts of rural America at risk.
 ","Sentiment(polarity=0.028124999999999997, subjectivity=0.35)",0.028124999999999997,0.35,en,18,14,hopefulcritic,1,2252,3921,,['paldhous'],Canada,
3921,2021-06-19 01:25:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@katewallistweet @NightShiftMD There is provision for ‘international’ vaccination - anything approved by WHO (which… https://t.co/PTFpqpoFte,atewallistweet ightShiftMD There is provision for ‘international’ vaccination - anything approved by WHO (which… ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,HilaryWollis,2,793,493,,"['katewallistweet', 'NightShiftMD']","Kingston, Ontario",
3922,2021-06-19 01:25:36,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","If only idiot Politicians would learn 🤪

...nature can teach us anything. 🐜😷🆘🪶
#covid19","If only idiot Politicians would learn 🤪

...nature can teach us anything. 🐜😷🆘🪶
covid19","Sentiment(polarity=-0.4, subjectivity=0.9)",-0.4,0.9,en,0,0,cindian1,0,2309,4996,,[],,
3923,2021-06-19 01:25:45,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned #COVID19 vaccines. That puts the South and parts of rural America at risk.
https://t.co/jzL6kUR8uW https://t.co/xsJD4TJIlE","2/ The Delta variant should pose little threat if you're fully vaccinated, but could still cause deadly surges in places where many people have shunned COVID19 vaccines. That puts the South and parts of rural America at risk.
 ","Sentiment(polarity=0.028124999999999997, subjectivity=0.35)",0.028124999999999997,0.35,en,20,15,mchastang84,1,1193,754,,['paldhous'],,
3924,2021-06-19 01:26:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We just hit step two benchmarks last night. Step three benchmarks for Ontario’s reopening: 70-80 per cent of adults… https://t.co/w5bDWwfkCs,We just hit step two benchmarks last night. Step three benchmarks for Ontario’s reopening: 70-80 per cent of adults… ,"Sentiment(polarity=0.0, subjectivity=0.06666666666666667)",0.0,0.06666666666666667,en,0,0,ashleylegassic,0,1350,1234,,[],"Toronto, Ontario",
3925,2021-06-19 01:26:02,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of HOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

riggers reports ~ 🧵
","Sentiment(polarity=0.16666666666666666, subjectivity=0.18888888888888888)",0.16666666666666666,0.18888888888888888,en,618,691,MelindasJokes,2,13,81,,"['TelGlobalHealth', 'WHOAFRO']","Toronto, Ontario",
3926,2021-06-19 01:26:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204,344 COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,992,93,kateygoalie,1,4886,2158,,['BogochIsaac'],"Toronto, Canada",
3927,2021-06-19 01:26:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","204,344 #COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) https://t.co/xO2WleW4j2","204,344 COVID19 vaccines have been administered so far today in Ontario. 84% are 2nd doses.

These are huge vaccine days. The pace of vaccination (per capita) is up there with the fastest in the world. 

Way to go, Ontario.

Kenojuak Ashevak's Iqalutsiavak (Beautiful Fish) ","Sentiment(polarity=0.3375, subjectivity=0.725)",0.3375,0.725,en,996,94,CBCTracy,1,2187,4932,,['BogochIsaac'],"Calgary, Alberta, Canada",
3928,2021-06-19 01:26:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,557,421,syazmirazeahan,1,889,374,False,['shawajason'],"Johore, Malaysia",
3929,2021-06-19 01:26:44,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel.  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,557,422,amirzulmukhlis,1,493,516,False,['shawajason'],IPH,
3930,2021-06-19 01:26:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""In Africa, #COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-@DrTedros @WHO #VaccinEquity https://t.co/Wo6WViwwfc","""In Africa, COVID19 cases have increased by 52% just in the past week &amp; deaths have increased by 32%. 

We expect things to only get worse.

Less than 2% of Africa’s population has been vaccinated. Vaccines donated next year will be far too late."" 

-rTedros HO VaccinEquity ","Sentiment(polarity=-0.14523809523809522, subjectivity=0.5023809523809525)",-0.14523809523809522,0.5023809523809525,en,32,33,smarshall27,1,171,460,,['GHS'],"Toronto, Canada",
3931,2021-06-19 01:27:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,558,423,SyuhadaShud,1,472,476,False,['shawajason'],,
3932,2021-06-19 01:27:10,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,558,425,fdajesfry,1,1676,248,False,['shawajason'],Asia,
3933,2021-06-19 01:27:15,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",I don't think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them. I agree completely @PooyaKazemi1983 https://t.co/1Qxlbzu8zn,I don't think we should rush emergency approved vaccines on children when serious illness from covid is so rare on them. I agree completely ooyaKazemi1983 ,"Sentiment(polarity=0.022222222222222227, subjectivity=0.6555555555555556)",0.022222222222222227,0.6555555555555556,en,10,3,Yoga1John,1,77,398,,['m_etxe_ar'],,
3934,2021-06-19 01:27:16,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel.  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,558,426,Muhamma69312387,1,16,321,False,['shawajason'],,
3935,2021-06-19 01:27:16,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Still amazing to me that the orange S.O.B. turned good health or lack thereof into a political issue. Even more ama… https://t.co/tPZHzN5H2b,Still amazing to me that the orange S.O.B. turned good health or lack thereof into a political issue. Even more ama… ,"Sentiment(polarity=0.45, subjectivity=0.525)",0.45,0.525,en,0,0,bx4642,0,40,702,,[],,
3936,2021-06-19 01:27:21,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Very alarming! Our health sector just like any others, needs prayers!!","Very alarming! Our health sector just like any others, needs prayers!!","Sentiment(polarity=-0.25390625, subjectivity=0.78)",-0.25390625,0.78,en,0,0,DavidBishanga,0,475,2415,,[],"Kampala, Uganda( 256-754222122",
3937,2021-06-19 01:27:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Yikes .. glad it’s almost over here in America 🇺🇸,Yikes .. glad it’s almost over here in America 🇺🇸,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,en,0,0,ChucksterAZ,0,439,623,,[],"Phoenix, AZ",
3938,2021-06-19 01:27:40,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,559,428,nrlaharl,1,70,312,False,['shawajason'],New York,
3939,2021-06-19 01:27:42,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 831,0,… https://t.co/uJOj9eFthl","Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 831,0,… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
3940,2021-06-19 01:27:42,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 49,23,… https://t.co/pj9irtS6b5","Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 49,23,… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
3941,2021-06-19 01:27:42,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… https://t.co/Ll5wpdpIMw","Pin Code:[411027] 
District Hospital Aundh
Vaccines: COVAXIN,
Min Age Limit: [45,18],
Dose1 Capacity: 0,
Dose2 Capa… ","Sentiment(polarity=-0.75, subjectivity=1.0)",-0.75,1.0,en,0,0,PuneUpdater,0,88,0,,[],,
3942,2021-06-19 01:27:53,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","On the Israeli 1 million COVID19 vaccines to #Palestinians announced today: 'expired'.
Israeli is rewriting a new m… https://t.co/tQAGEtLlmo","On the Israeli 1 million COVID19 vaccines to Palestinians announced today: 'expired'.
Israeli is rewriting a new m… ","Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,healthxwiki,0,45,121,,[],Whereever Google Tracks Us,
3943,2021-06-19 01:28:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It is becoming very clear that getting these vaccines is not actually a choice. The censorship need to end now.… https://t.co/9ze4JxshfJ,It is becoming very clear that getting these vaccines is not actually a choice. The censorship need to end now.… ,"Sentiment(polarity=0.19333333333333336, subjectivity=0.4827777777777778)",0.19333333333333336,0.4827777777777778,en,0,0,aweandbe,0,368,434,False,[],"Greenville, South Carolina",
3944,2021-06-19 01:28:35,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,559,431,haikalwho,1,84,293,False,['shawajason'],,
3945,2021-06-19 01:28:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@OffendedYouAre @Tth201 @NBCNews Also this variant is not kidding around.,ffendedYouAre th201 BCNews Also this variant is not kidding around.,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,DonnaspahrDonna,3,1147,2812,,"['OffendedYouAre', 'Tth201', 'NBCNews']","Georgia, USA",
3946,2021-06-19 01:28:46,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,559,432,ajikzaini,1,323,786,False,['shawajason'],"Makkah Al Mukarrama, Kingdom o",
3947,2021-06-19 01:28:46,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,hawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel.  ,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,559,433,izanpaiz,1,186,342,False,['shawajason'],Kuala Lumpur,
3948,2021-06-19 01:28:47,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Trump, Johnson, Bolsonaro, Modi--Covid19 couldn't have had a better team of fuck ups.","Trump, Johnson, Bolsonaro, Modi--Covid19 couldn't have had a better team of fuck ups.","Sentiment(polarity=0.04999999999999999, subjectivity=0.55)",0.04999999999999999,0.55,en,0,0,perpetualwhy,0,127,384,,[],,
